Title,Price,Star-Rating,Sales,Status,Best-Seller,Ratings-Count,Author
"Voicing the Vision: Imagination and Prophetic Preaching by Clader, Linda L.",$5.69, , ,Pre-Owned, , ,"by Clader, Linda L. "
"No More Mr Nice Guy: A Proven Plan for Getting What You Want in Love, Sex, an...",$17.98,5.0 out of 5 stars.,7 sold, ,Top Rated Seller,20 product ratings, 
"Reverse Psychology, Methods of Persuasion, and Art of Manipulation-The Ultima...",$52.89, , ,New (Other), , , 
"Ultimate Body Plan,Flat Belly & Body Plan,Yourself Healthy 3 Books Collections",$27.27, , ,Brand New, , , 
WAYS OF WORLDMAKING By Nelson Goodman - Hardcover,$21.95, , , , , , 
Imperfect Control: Our Lifelong Struggles with Power and Surrender,$5.09, , ,Brand New, , ,"by Viorst, Judith "
"Larry Dossey, MD One Mind (Paperback)",$24.24, , ,Pre-Owned,Top Rated Seller, , 
"Future Sex by Witt, Emily",$4.84, , , , , ,"by Witt, Emily "
"The Common Sense Book of Baby and Child Care by Spock, Benjamin",$23.37, , ,Pre-Owned, , ,"by Spock, Benjamin "
TRUST AND BETRAYAL IN THE WORKPLACE: BUILDING EFFECTIVE By Dennis S Reina NEW,$20.95, , , , , , 
"Running Is My Therapy: Relieve Stress and Anxiety, Fight Depression, Ditch...",$5.00, , ,Pre-Owned, , ,"by Douglas, Scott "
"The Tao of Fully Feeling: Harvesting Forgiveness out of Blame by Walker, Pete",$48.21,5.0 out of 5 stars.,24 sold,Pre-Owned, ,2 product ratings, 
"Deadly Angel: The Bizarre True Story of Alaska's Killer Stripper by Rosen, Fred",$5.56, ,10 sold, , , ,"by Rosen, Fred "
CULTURAL TRANSFORMATIONS: LESSONS OF LEADERSHIP AND By John Mattone & Nick NEW,$20.95, , ,Pre-Owned, , , 
The Like Switch An ExFBI Agent's Guide to Influenc,$13.79,3.0 out of 5 stars., ,Brand New,Top Rated Seller,1 product rating, 
MANAGING YOUR ANXIETY By Christopher J. Mccullough - Hardcover **Excellent**,$16.75, , ,Brand New, , , 
Old Age and How to Survive It By Edward Enfield,$3.19,4.5 out of 5 stars., ,Brand New, ,3 product ratings, 
Robert Greene The 48 Laws of Power (Special Power Edition (Hardback) (US IMPORT),$100.17, , ,Brand New,Top Rated Seller, , 
To Be Human By Jiddu Krishnamurti,$9.59,5.0 out of 5 stars., , ,Top Rated Seller,1 product rating, 
"The Courageous Follower: Standing Up to and for Our Leaders by Chaleff, Ira",$5.99, , ,Brand New, , ,"by Chaleff, Ira "
Dan Morhaim Preparing for a Better End (Hardback),$35.48, , , ,Top Rated Seller, , 
William Crain Theories of Development (Paperback),$290.41, , ,Brand New,Top Rated Seller, , 
Awadhesh Psychology and Graphology (Taschenbuch),$15.85, , , ,Top Rated Seller, , 
"Psychology for AS Level Workbook: Student Workbook by Charles, Clare 1841693324",$7.74, , ,Pre-Owned, , , 
Bhrett McCabe Kick Anxiety's Ass (Paperback),$36.86, , , ,Top Rated Seller, , 
"Wishes Fulfilled: Mastering the Art of Manifesting by Dyer, Wayne W.",$4.60,5.0 out of 5 stars., ,Brand New, ,40 product ratings,"by Dyer, Wayne W. "
Peter Lovatt Dance Psychology (Paperback) (UK IMPORT),$26.26, , , ,Top Rated Seller, , 
"Gemstone and Crystal Magic: A Modern Witch's Guide to Using Stones for Spells,",$19.38, , ,Pre-Owned, , , 
MOTHERMANIA: A PSYCHOLOGICAL STUDY OF MOTHER-DAUGHTER By Jane B. Abramson *VG+*,$32.75, , ,Brand New, , , 
SKILLS-BASED LEARNING FOR CARING FOR A LOVED ONE WITH AN By Janet Treasure Mint,$18.75, , , , , , 
Psychoanalysis and Cultural Theory: Thresholds (Communications &,$8.13, , ,Pre-Owned, , , 
Mind Control : Forbidden Manipulation and Deception Techniques to Persuade an...,$20.98, , , , , , 
"Addiction in the Family: Helping Families Navigate Challenges, Emotions, and...",$5.93, , ,Pre-Owned, , ,"by Stanger, Louise "
What Works: Innovation in Community Mental Health and Addiction Treatment...,$43.30, , , , , ,by  
"Ghosts of the Berkshires, Massachusetts, Haunted America, Paperback",$14.29, , ,Brand New, , , 
Think Like a Monk by Jay Shetty Brand New Book Paperback English Free Shipping,$11.99,5.0 out of 5 stars., ,Brand New, ,1 product rating, 
Sandie Taylor Forensic Psychology: The Basics (Paperback) Basics (UK IMPORT),$49.82, , ,Brand New,Top Rated Seller, , 
"Between Death and Life: Conversations with a Spirit by Cannon, Dolores",$14.70,5.0 out of 5 stars., ,Brand New,Top Rated Seller,11 product ratings, 
"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",$16.99,5.0 out of 5 stars., , , ,122 product ratings, 
Factfulness: Ten Reasons We're Wrong about the World--And Why Things Are...,$4.58,5.0 out of 5 stars., ,Pre-Owned, ,21 product ratings,"by Rosling, Hans; Rönnlund, Anna... "
"Sex Talks : The Five Conversations That Will Transform Your Love Life, Paperb...",$16.18, , ,Brand New, , , 
"The Psychology of Secrets: My Adventures with Murderers, Cults and Influencers",$44.13, , , , , , 
Jak Mniej Myśleć Dla Analizujących bez Końca i Wysoko Wrażliwych Petitcollin,$12.63, , ,Pre-Owned, , , 
"An Introduction to Coping with Anxiety, 2nd Edition [An Introduction to Coping s",$7.96, , ,Pre-Owned,Top Rated Seller, , 
Vex King Kausha The Greatest Self-Help Book (is the one written by yo (Hardback),$26.98, , , ,Top Rated Seller, , 
"Operating Instructions: A Journal of My Son's First Year by Lamott, Anne , paper",$4.31, , ,Pre-Owned,Top Rated Seller, , 
Beyond Your Bubble - 9781433833557,$20.41, , , ,Top Rated Seller, , 
Carl Rogers Becoming Partners (Paperback),$26.32, , ,Pre-Owned,Top Rated Seller, , 
Gustave Le Bon The psychology of socialism (Paperback),$35.31, , , ,Top Rated Seller, , 
Calvin S. Hall A Primer of Freudian Psychology (Paperback),$26.96, , ,Pre-Owned,Top Rated Seller, , 
Gustave Le Bon The Psychology of Socialism (Hardback),$56.41, , , ,Top Rated Seller, , 
"WRITE! Your Guide to Revealing the Writer Within by Brooke, Anna, Like New Us...",$15.62, , ,Brand New, , , 
Half a Rainbow Insight into Stress By Vera Waters,$18.08, , ,Brand New,Top Rated Seller, , 
Ross Benes Turned On (Paperback),$16.99, , , ,Top Rated Seller, , 
"How I Changed My Life In A Year: One Woman's Mission To Lose Weight, Get Fit, B",$3.19,5.0 out of 5 stars.,22 sold,Pre-Owned, ,1 product rating, 
"A Season in Hell By Percy Knauth - Excellent Condition Hardcover book, Jacket",$13.99, , ,Pre-Owned, , , 
Schizophrenic Syndrome by Leopold (born 1916) & Levy Leon H Bellak,$4.60, , ,Brand New, , ,by Leopold (born 1916) & Levy Leon... 
WHAT MARY AND JOSEPH KNEW ABOUT PARENTING By Rick Osbourne **BRAND NEW**,$18.49, , , , , , 
Liber Kaos: Chaos Magic for the Pandaemonaeon (Revised and Expanded Edition),$16.55, , ,New (Other),Top Rated Seller, , 
The Heart of Addiction: A New Approach to Understanding and Managing...,$5.05,4.5 out of 5 stars., , , ,3 product ratings,"by Dodes, Lance M. "
Recovery: Freedom From Our Addictions-Russell Brand,$4.45,4.5 out of 5 stars.,337 sold,Pre-Owned, ,37 product ratings, 
"Multipliers, Revised and Updated : How the Best Leaders Make Everyone Smarter",$19.85, , , , , , 
The Parasitic Mind: How Infectious Ideas Are Killing Common Sense by Gad Saad (E,$18.46,5.0 out of 5 stars., ,Pre-Owned,Top Rated Seller,2 product ratings, 
THE MIND AND THE BRAIN: NEUROPLASTICITY AND THE POWER OF By Jeffrey M. Schwartz,$30.75,5.0 out of 5 stars., , , ,1 product rating, 
Mending a Shattered Heart: A Guide for Partners of Sex Addicts,$5.81,5.0 out of 5 stars., ,Pre-Owned, ,1 product rating,"by Carnes, Stefanie "
Pam Baren Kaplan Tails of Unconditional Love (Paperback),$25.34, , , ,Top Rated Seller, , 
Shefali Tsabary The Conscious Parent (Paperback),$25.18,5.0 out of 5 stars., ,New (Other),Top Rated Seller,1 product rating, 
DAILYOM: LEARNING TO LIVE By Madisyn Taylor **Mint Condition**,$17.75, , ,New (Other), , , 
The Believing Brain: From Ghosts and Gods to Politics and Conspiracies---How...,$4.77,3.0 out of 5 stars., ,Pre-Owned, ,2 product ratings,"by Shermer, Michael "
"The Speed of Trust: The One Thing that Changes Everything by Covey, Stephen M.R.",$4.85,4.0 out of 5 stars., ,Brand New, ,5 product ratings,"by Covey, Stephen M.R. "
THE COMPLETE GUIDE TO ASTROLOGICAL SELF-CARE: A HOLISTIC By Stephanie Gailing,$20.95, , , , , , 
Robert D Sykes Dark Psychology (Paperback) (UK IMPORT),$20.29, , ,Brand New,Top Rated Seller, , 
Ronald Hutton The Triumph of the Moon (Paperback),$26.38, , , ,Top Rated Seller, , 
Robert D Sykes Dark Psychology (Paperback) (UK IMPORT),$20.29, , ,Pre-Owned,Top Rated Seller, , 
Ronald Hutton The Triumph of the Moon (Paperback),$26.38, , ,Brand New,Top Rated Seller, , 
Sam Youssef Spirituality & Psychology (Paperback) (UK IMPORT),$15.28, , ,Brand New,Top Rated Seller, , 
"Calming Angry Kids: Help and Hope for Parents in the Whirlwind by Goyer, Tricia",$4.58,5.0 out of 5 stars., ,Pre-Owned, ,2 product ratings,"by Goyer, Tricia "
Daniel G. Amen  The Brain Warrior's Way: Ignite Your Energy and Focu (Paperback),$20.63, , ,Pre-Owned,Top Rated Seller, , 
"Meeting the Shadow: The Hidden Power of the Dark Side of Human Nature, , Very Go",$13.98,5.0 out of 5 stars., ,Brand New, ,8 product ratings, 
"Secure Love: Create a Relationship That Lasts a Lifetime by Menanno, Julie",$22.36, , ,Pre-Owned,Top Rated Seller, , 
Thinking Theologically by Eric D Barreto: Used,$12.53, , ,Brand New, , , 
"Obedience to Authority by Milgram, Stanley",$5.14,5.0 out of 5 stars., ,Brand New, ,3 product ratings,"by Milgram, Stanley "
Stand Up for Your Life By Cheryl Richardson. 9780593049594,$3.19, , , , , , 
Will Ross A Guide to Shameless Happiness (Paperback) (US IMPORT),$15.64, , ,Pre-Owned,Top Rated Seller, , 
Interviewing: Principles and Practices by Charles J. Stewart and William B....,$29.50,5.0 out of 5 stars., , , ,1 product rating, 
Justin Stenstrom Approaching Women (Paperback),$25.57, , ,Pre-Owned,Top Rated Seller, , 
"Women Can't Hear What Men Don't Say: Destroying Myths, Creating Love",$4.99, , ,Brand New, , ,"by Farrell, Warren "
"M.R. McMinn Psychology, Theology and Spirituality (Paperback)",$33.53,5.0 out of 5 stars., ,Pre-Owned,Top Rated Seller,5 product ratings, 
"Excuse Me, Your Life is Waiting: The Power of Pos... by Grabhorn, Lynn Paperback",$4.44,5.0 out of 5 stars., ,Brand New, ,1 product rating, 
"Gillian Butler Overcoming Social Anxiety and Shyness, 2nd Edition (Paperback)",$19.65, , , ,Top Rated Seller, , 
Practice of Behaviour Therapy (General Psychology) by Joseph Wolpe,$5.90, , ,Pre-Owned, , ,by Joseph Wolpe 
"Community Occupational Therapy With Mentally Handicapped Adults, Paperback by...",$66.22, , ,Brand New, , , 
Understanding and Responding to Behaviour that Challenges in Intellectual Disab,$40.57, , , ,Top Rated Seller, , 
Sixth Sense: Including the Secrets of the Etheric Subtle Body By Stuart Wilde,$3.31,5.0 out of 5 stars.,18 sold,Brand New, ,1 product rating, 
Rona Hart Positive Psychology (Paperback) Basics (UK IMPORT),$40.94, , ,Brand New,Top Rated Seller, , 
Mordechai Rotenberg The Psychology of Tzimtzum (Hardback) (UK IMPORT),$31.36, , ,Pre-Owned,Top Rated Seller, , 
Chris White 900 Famous Quotes (Paperback) (US IMPORT),$20.44, , , ,Top Rated Seller, , 
THINKING PERSON'S GUIDE TO AUTISM By Shannon Des Roches Rosa & Jennifer Byde,$27.95, , ,Pre-Owned, , , 
"Overcoming Social Anxiety and Shyness, 2nd Editi, Butler, Dr. Gillian, New (BX38",$6.70,5.0 out of 5 stars., , , ,1 product rating, 
Seth Oppong Indigenous Psychology in Africa (Paperback),$33.03, , ,Pre-Owned,Top Rated Seller, , 
Robert Karen The Forgiving Self (Paperback),$15.84,5.0 out of 5 stars., ,Pre-Owned,Top Rated Seller,1 product rating, 
Brian J. McVeigh The Psychology of the Bible (Paperback),$27.53, , , ,Top Rated Seller, , 
"Inside the Nudge Unit: How small changes can make a big dif... by Halpern, David",$4.56,5.0 out of 5 stars., ,New (Other), ,1 product rating, 
Hillel Halkin After One-Hundred-and-Twenty (Paperback) Library of Jewish Ideas,$24.66, , , ,Top Rated Seller, , 
Livio Pena Meditación (Paperback),$18.85, , ,Pre-Owned,Top Rated Seller, , 
Robert Edward Brennan Thomistic Psychology (Hardback),$63.59, , ,New (Other),Top Rated Seller, , 
"The Tao of Jung: The Way of Integrity by Rosen, David H.",$6.74, , , , , ,"by Rosen, David H. "
Intimate Alien - 9781503607088,$27.25, , ,Pre-Owned,Top Rated Seller, , 
Head Strong - How to Get Physically and Mentally Fit By Tony Buzan,$4.18,5.0 out of 5 stars., ,Pre-Owned, ,1 product rating, 
Artificial Paranoia; A Computer Simulation of Paranoid Processes,$5.60, , ,Pre-Owned, , ,"by Colby, Kenneth Mark "
"Lot of 3 Dave Pelzer Bks - A Child Called ""It"" - The Lost Boy - A Man Named Dave",$16.99, , ,Brand New, , , 
Anxiety Relief for Kids: On-The-Spot Strategies to Help Your Child Overcome...,$4.70, , ,Pre-Owned, , ,"by Walker, Bridget Flynn "
Christian A. Kl The Psychology of Pro-Environmental Comm (Paperback) (UK IMPORT),$42.61, , , ,Top Rated Seller, , 
Daniel H. Pink To Sell Is Human (Paperback),$18.40, , ,Brand New,Top Rated Seller, , 
Sarah McKay Demystifying The Female Brain (Paperback),$23.18, , ,Brand New,Top Rated Seller, , 
"The Magic Is in You by Hosten, Colin; Vitale, Brooke",$5.39, , ,Brand New, , ,"by Hosten, Colin; Vitale, Brooke "
MINDSETS FOR PARENTS: STRATEGIES TO ENCOURAGE GROWTH By Mary Cay Ricci Mint,$16.95, , , , , , 
"Doña Huevotes/ Mrs. Courage, Paperback by Orihuela, Anamar, Like New Used, Fr...",$19.94,5.0 out of 5 stars.,7 sold,Brand New, ,2 product ratings, 
THERAPY WARS: CONTENTION AND CONVERGENCE IN DIFFERING By Nolan Saltzman *VG+*,$17.75, , ,Pre-Owned, , , 
Relove Psychology Emotional Abuse & Trauma Recovery (Paperback),$21.07, , ,Pre-Owned,Top Rated Seller, , 
Lifting Depression: A Neuroscientist's Hands-On Approach to Activating Your...,$6.46, , ,Pre-Owned, , ,"by Lambert, Kelly "
The Enneagram Type 7: The Entertaining Optimist [The Enneagram Collection],$10.15, , ,Brand New, , , 
"Made to Stick: Why Some Ideas Survive and Others Die , Chip Heath",$4.20,5.0 out of 5 stars., , , ,17 product ratings, 
MIRRORS OF THE SELF: ARCHETYPAL IMAGES SHAPE YOUR LIFE By Christine Downing NEW,$47.95, , ,Brand New, , , 
Mindfulness and Hypnosis: The Power of Suggestion to Transform Experience: Used,$13.63, , , , , , 
Dr Sarah Edelman Change Your Thinking with CBT (Paperback),$27.31, , ,Pre-Owned,Top Rated Seller, , 
Danny Uribe Masep The Softball Psychology Workbook (Paperback),$21.76, , , ,Top Rated Seller, , 
"Dr Malie Coyne Love In, Love Out (Paperback)",$21.59, , ,Pre-Owned,Top Rated Seller, , 
Dreams And Dreaming Time-Life Mysteries Of The Unknown Series,$5.99,5.0 out of 5 stars., ,Brand New, ,2 product ratings, 
Little Shifts,$17.87, , ,Brand New, , , 
"Decisive: How to Make Better Choices in Life and Work by Heath, Chip; Heath, Dan",$4.79,5.0 out of 5 stars., , , ,9 product ratings,"by Heath, Chip; Heath, Dan "
Awadhesh Psychology and Graphology (Paperback),$18.79, , ,Pre-Owned,Top Rated Seller, , 
"All That Remains: A Life in Death-Professor Sue Black, 9781784162818",$4.61,5.0 out of 5 stars.,123 sold,Brand New, ,12 product ratings, 
HOW THERAPISTS DIAGNOSE: SEEING THROUGH THE PSYCHIATRIC By Bruce Hamstra *VG+*,$21.95, , ,Pre-Owned, , , 
Erich  von Daniken Enoch and the Return of the Gods (Paperback),$20.83, , , ,Top Rated Seller, , 
Images of the Psyche: Exploring the Planets Through Psychology a,$20.32, , ,Pre-Owned,Top Rated Seller, , 
Hill.A Judith Astrological Body Types (Paperback),$22.49, , , ,Top Rated Seller, , 
Henri Junttila Find Your Passion (Paperback),$19.23, , ,Brand New,Top Rated Seller, , 
"Fear: Our Ultimate Challenge,Ranulph Fiennes- 9781473618008",$3.55, ,20 sold, , , , 
Zvi Lanir The Wisdom Years (Paperback),$14.01, , ,Pre-Owned,Top Rated Seller, , 
Charles Hays Charles and Sallie Ann Hays Appalachian Sayings (Paperback),$27.43, , , ,Top Rated Seller, , 
GREAT CASES IN PSYCHOANALYSIS By Harold Greenwald - Hardcover **Mint Condition**,$25.95, , ,Pre-Owned, , , 
TRUE TO OUR FEELINGS: WHAT OUR EMOTIONS ARE REALLY TELLING By Robert C. Solomon,$64.49, , , , , , 
It's Never Too Late to Begin Again : Discovering Creativity (0399174214),$14.90,4.5 out of 5 stars., ,Pre-Owned, ,4 product ratings, 
"Getting Good at Being You by Waldrop, C. Sybil",$7.23, , , , , ,"by Waldrop, C. Sybil "
"Oxygen Advantage,Endure,Rise of Superman 3 Books Collection Set Paperback NEW",$24.10, , ,Pre-Owned, , , 
JUNG THE MYSTIC: THE ESOTERIC DIMENSIONS OF CARL JUNG'S By Gary Lachman **NEW**,$59.95, , , , , , 
"What about Nouthetic Counseling?: The Question and Answer Book by Adams, Jay E.",$8.39,5.0 out of 5 stars., ,Pre-Owned, ,1 product rating,"by Adams, Jay E. "
"Spirit Junkie: A Radical Road to Discovering Self-Lov... by Bernstein, Gabrielle",$4.43,5.0 out of 5 stars.,48 sold,Pre-Owned, ,2 product ratings, 
How to be More Interesting By Edward de Bono. 9780140258370,$3.19, , , , , , 
"Men Are from Mars, Women Are from Venus: Get Seriously Involved .9780007137466",$4.44,5.0 out of 5 stars.,23 sold,New (Other), ,6 product ratings, 
Shift into Freedom: The Science and Practice of Openhearted Awa... by Loch Kelly,$24.10,5.0 out of 5 stars., ,Pre-Owned, ,1 product rating, 
"*RARE* 1908 ""PRINCIPES DE SOCIOLOGIE"" FRENCH 1.2kg ANTIQUE BOOK (P7)",$88.82, , , ,Top Rated Seller, , 
"All That Remains: A Life in Death-Professor Sue Black, 9781784162818",$4.61,5.0 out of 5 stars.,123 sold,Pre-Owned, ,12 product ratings, 
HOW THERAPISTS DIAGNOSE: SEEING THROUGH THE PSYCHIATRIC By Bruce Hamstra *VG+*,$21.95, , ,New (Other), , , 
Erich  von Daniken Enoch and the Return of the Gods (Paperback),$20.83, , , ,Top Rated Seller, , 
Images of the Psyche: Exploring the Planets Through Psychology a,$20.32, , ,Pre-Owned,Top Rated Seller, , 
Sometimes I Feel Sad by Tom Alexander Book The Cheap Fast Free Post,$6.33, , ,Pre-Owned, , , 
Hill.A Judith Astrological Body Types (Paperback),$22.49, , , ,Top Rated Seller, , 
Henri Junttila Find Your Passion (Paperback),$19.23, , ,Pre-Owned,Top Rated Seller, , 
"Fear: Our Ultimate Challenge,Ranulph Fiennes- 9781473618008",$3.55, ,20 sold, , , , 
Zvi Lanir The Wisdom Years (Paperback),$14.01, , ,Pre-Owned,Top Rated Seller, , 
"Sexual Radiance: A 21-Day Program of Breathwork, Nutrition, and Exercise for...",$5.44, , ,Brand New, , ,"by Taylor, Susan "
Oliver Bennet Nlp Dark Psychology and Master your Emotio (Paperback) (UK IMPORT),$54.32, , ,Brand New,Top Rated Seller, , 
The Magic of Thinking Big by David J Schwartz English Paperback Free Shipping,$12.79, , ,Pre-Owned, , , 
Charles Hays Charles and Sallie Ann Hays Appalachian Sayings (Paperback),$27.43, , , ,Top Rated Seller, , 
GREAT CASES IN PSYCHOANALYSIS By Harold Greenwald - Hardcover **Mint Condition**,$25.95, , ,Brand New, , , 
TRUE TO OUR FEELINGS: WHAT OUR EMOTIONS ARE REALLY TELLING By Robert C. Solomon,$64.49, , ,Brand New, , , 
It's Never Too Late to Begin Again : Discovering Creativity (0399174214),$14.90,4.5 out of 5 stars., ,Brand New, ,4 product ratings, 
"Getting Good at Being You by Waldrop, C. Sybil",$7.23, , , , , ,"by Waldrop, C. Sybil "
Patricia Martin (author) & Rocio Bonilla (i Sleepy Time (Board Book) (UK IMPORT),$12.55, , ,Pre-Owned,Top Rated Seller, , 
Sarah Fay Pathological (Paperback),$22.22, , , ,Top Rated Seller, , 
